screen_size,rear_camera_mp,front_camera_mp,ram,battery,weight,normalized_used_price
12.83,16.0,5.0,4.0,2300.0,146.5,4.812428228
12.7,8.0,2.0,4.0,2000.0,146.5,3.891820298
10.16,5.0,0.3,4.0,1500.0,146.5,3.749033377
10.16,2.0,0.3,4.0,2100.0,146.5,3.526360525
10.34,5.0,2.0,4.0,2000.0,158.0,3.854817532
12.7,5.0,0.3,4.0,1900.0,180.0,3.677565694
5.28,0.3,2.0,4.0,3000.0,146.5,2.351375257
12.7,8.0,2.0,4.0,2000.0,159.0,4.178379291
12.7,8.0,2.0,4.0,2000.0,168.0,4.057334737
15.24,5.0,0.3,4.0,2500.0,202.0,3.769998505
10.16,2.0,0.3,0.25,1600.0,146.5,3.054944133
5.18,0.3,0.3,4.0,2800.0,260.0,2.383242996
5.16,0.3,0.3,4.0,1800.0,118.0,2.753023567
12.7,8.0,2.0,4.0,1900.0,146.5,3.898532415
7.75,1.3,2.0,0.25,1500.0,146.5,2.96784707
12.7,16.0,8.0,4.0,2350.0,154.0,4.509649984
10.34,8.0,5.0,4.0,1800.0,110.0,3.958333908
10.29,5.0,5.0,4.0,1800.0,147.0,3.715764783
15.24,8.0,5.0,4.0,2450.0,180.0,4.172385267
12.7,8.0,2.0,4.0,2000.0,147.0,4.285240366
10.16,2.0,0.3,0.25,1500.0,118.0,3.205587931
12.7,5.0,0.3,4.0,3000.0,118.0,3.592093185
12.7,12.0,2.0,4.0,2000.0,118.0,4.154027564
12.7,13.0,5.0,4.0,2000.0,118.0,4.546693256
20.32,5.0,2.0,4.0,4800.0,118.0,4.344324767
10.29,5.0,0.3,4.0,1500.0,118.0,3.654029177
10.29,2.0,0.3,4.0,1850.0,118.0,3.248046202
12.88,12.0,5.0,4.0,2600.0,220.0,4.447580265
12.7,5.0,0.3,4.0,2000.0,118.0,3.845883203
12.7,13.0,5.0,4.0,2000.0,158.0,4.023922098
10.29,5.0,0.3,4.0,1800.0,118.0,3.747619949
12.7,8.0,2.0,4.0,2000.0,164.0,4.058199116
5.28,0.3,0.3,4.0,2000.0,108.0,2.715356776
5.28,0.3,0.3,4.0,2000.0,98.6,2.346601978
5.23,0.3,0.3,4.0,2000.0,118.0,2.714694744
5.18,0.3,0.3,4.0,2000.0,118.0,2.691243083
5.13,0.3,0.3,4.0,2000.0,118.0,2.935982269
5.28,0.3,0.3,4.0,2000.0,92.0,2.267993648
12.78,8.0,2.0,4.0,2100.0,168.0,4.249780131
17.78,2.0,0.3,4.0,3000.0,370.0,4.336375289
17.78,2.0,0.3,4.0,3000.0,323.0,4.242045918
17.78,2.0,0.3,4.0,2000.0,118.0,3.742894042
12.7,3.15,0.3,4.0,2000.0,186.0,3.867443962
10.29,5.0,0.3,4.0,2000.0,149.1,3.969348072
7.75,3.15,0.3,4.0,2000.0,109.0,3.134624272
7.75,2.0,0.3,0.25,1500.0,118.0,3.137665769
12.7,5.0,0.3,4.0,2000.0,118.0,3.839022113
12.7,8.0,2.0,4.0,2000.0,156.0,3.814189645
10.08,3.15,0.3,4.0,1450.0,118.0,3.437207819
12.7,8.0,5.0,4.0,2000.0,122.0,4.033532423
12.88,20.0,5.0,4.0,3340.0,165.0,4.959552504
12.88,20.0,5.0,4.0,3340.0,165.0,4.910151756
12.75,20.0,5.0,4.0,3000.0,150.0,4.844738116
12.75,20.0,5.0,4.0,3000.0,150.0,4.684443367
10.34,5.0,2.0,4.0,2100.0,141.9,3.818591061
12.7,8.0,5.0,4.0,2200.0,152.0,3.964615456
10.16,2.0,0.3,4.0,1500.0,127.9,3.385745277
12.88,13.0,5.0,4.0,3000.0,171.0,4.428671642
12.88,13.0,5.0,4.0,3000.0,171.0,4.195245147
12.88,13.0,5.0,4.0,3000.0,171.0,4.249352018
12.88,13.0,5.0,4.0,3000.0,171.0,4.458408805
12.7,8.0,1.0,4.0,2500.0,145.0,4.248066579
12.7,8.0,1.0,4.0,2500.0,145.0,4.277499105
12.7,8.0,1.0,4.0,2500.0,145.0,4.387884444
10.16,5.0,0.3,4.0,1560.0,136.3,3.805773206
10.16,5.0,0.3,4.0,1560.0,136.3,3.682358237
10.16,2.0,0.3,4.0,1560.0,134.1,3.581015808
10.16,2.0,0.3,4.0,1560.0,134.1,3.640214282
12.7,5.0,5.0,4.0,1905.0,146.0,3.808438689
12.7,5.0,5.0,4.0,1905.0,146.0,3.930059368
15.29,13.0,12.0,4.0,3000.0,176.0,4.71124045
15.29,13.0,8.0,4.0,3000.0,172.0,4.705829669
15.29,12.0,8.0,4.0,5000.0,193.0,4.670021158
12.88,13.0,8.0,4.0,3000.0,149.0,4.267316996
12.93,12.0,8.0,4.0,3000.0,162.0,4.49110523
15.29,12.0,12.0,4.0,5000.0,205.0,4.673296015
15.27,12.0,8.0,4.0,3000.0,156.0,4.430578675
14.83,8.0,5.0,4.0,3100.0,168.5,3.95623126
12.75,8.0,5.0,4.0,2800.0,150.0,4.161068194
15.24,12.0,5.0,4.0,5000.0,196.6,4.337552145
12.88,13.0,5.0,4.0,4000.0,174.0,4.369068034
12.88,13.0,5.0,4.0,4000.0,175.0,4.297421451
15.29,12.0,12.0,4.0,3000.0,170.0,5.042650624
12.93,12.0,8.0,4.0,3200.0,167.0,4.464988155
12.88,12.0,8.0,4.0,3000.0,167.0,4.492673155
12.75,12.0,16.0,4.0,3000.0,163.0,4.849527134
12.83,13.0,8.0,4.0,3000.0,168.0,4.657857508
12.75,16.0,5.0,4.0,3000.0,157.0,4.278470047
12.83,12.0,5.0,4.0,2730.0,143.0,4.831907273
12.83,13.0,5.0,4.0,5000.0,198.0,4.319752215
12.7,8.0,5.0,4.0,2800.0,151.0,4.180828022
12.83,12.0,5.0,4.0,3000.0,145.0,4.240607069
12.7,8.0,2.0,4.0,4000.0,162.0,3.823847315
12.7,5.0,2.0,4.0,2350.0,154.0,4.052654135
12.75,12.0,5.0,4.0,3000.0,155.0,4.471410196
12.7,13.0,5.0,4.0,2800.0,145.0,4.277082699
12.83,16.0,8.0,4.0,3050.0,163.0,4.711779921
12.7,8.0,5.0,4.0,3500.0,153.5,4.28689144
12.83,16.0,5.0,4.0,3510.0,165.0,4.318687394
12.7,8.0,5.0,4.0,2800.0,140.6,4.156379953
12.83,21.0,5.0,4.0,3500.0,163.0,4.434144589
12.83,13.0,5.0,4.0,2600.0,136.0,4.592186258
12.83,16.0,5.0,4.0,3000.0,155.0,4.566741159
12.83,13.0,5.0,4.0,3000.0,155.0,4.481419379
12.7,8.0,5.0,4.0,2800.0,137.0,3.91939576
12.7,13.0,5.0,4.0,2470.0,155.0,4.105943698
12.8,21.0,5.0,4.0,3760.0,169.0,4.560695696
12.8,21.0,5.0,4.0,3760.0,170.1,4.580365067
12.83,21.0,5.0,4.0,2390.0,169.0,4.517540436
12.88,21.0,5.0,4.0,2390.0,179.0,4.893277168
12.83,21.0,5.0,4.0,2390.0,169.0,4.485034385
12.83,21.0,5.0,4.0,2390.0,169.0,4.492225427
12.7,13.0,5.0,4.0,2470.0,155.0,4.517867858
12.7,13.0,5.0,4.0,2470.0,155.0,4.362588941
10.29,5.0,0.3,4.0,2390.0,145.0,3.949704072
10.29,5.0,0.3,4.0,2390.0,145.0,3.546739687
12.7,8.0,2.0,4.0,2390.0,155.0,4.253767036
12.7,8.0,2.0,4.0,2390.0,155.0,3.844814256
12.75,21.0,2.0,4.0,3900.0,176.0,4.396052806
12.75,21.0,2.0,4.0,3900.0,169.0,4.911624944
15.14,13.0,2.0,4.0,3220.0,184.0,4.312140507
12.75,13.0,2.0,4.0,2300.0,144.0,4.529799879
12.7,8.0,2.0,4.0,2070.0,149.0,4.145829505
12.7,8.0,2.0,4.0,2070.0,149.0,4.03653888
10.29,5.0,1.3,4.0,2070.0,143.0,4.251205851
10.24,8.0,0.3,4.0,2000.0,125.9,3.606041176
10.24,5.0,2.0,4.0,1980.0,142.0,3.874736421
10.24,5.0,2.0,4.0,1980.0,142.0,3.965184554
10.29,5.0,1.3,4.0,2070.0,143.0,3.958333908
10.29,5.0,1.3,4.0,2070.0,143.0,4.148359151
10.34,10.0,2.0,4.0,2200.0,130.0,3.773909703
12.7,10.0,2.0,4.0,2130.0,137.0,4.245204118
12.7,10.0,2.0,4.0,3500.0,167.0,4.122770036
10.24,10.0,2.0,4.0,2000.0,130.0,4.292375413
10.16,8.0,1.2,4.0,2000.0,120.0,4.488524004
7.75,5.0,2.0,4.0,1785.0,110.0,3.542696944
7.65,5.0,0.3,4.0,1900.0,171.8,4.461415282
16.23,5.0,16.0,4.0,3500.0,180.0,4.620551288
15.21,5.0,20.0,4.0,3320.0,172.0,5.192956851
14.5,5.0,8.0,4.0,3000.0,161.0,4.25177557
15.9,13.0,5.0,4.0,4000.0,181.0,4.579339426
13.84,8.0,5.0,4.0,2500.0,157.0,4.178992036
5.18,5.0,0.0,0.03,1020.0,157.0,2.343727036
15.7,8.0,20.0,4.0,3500.0,180.0,4.609062601
15.24,8.0,8.0,4.0,3500.0,180.0,4.207822046
14.83,8.0,8.0,4.0,3060.0,160.0,4.410492607
12.9,8.0,16.0,4.0,3060.0,151.0,4.511408806
14.88,8.0,8.0,4.0,3060.0,160.0,4.566948973
12.83,16.0,8.0,4.0,2970.0,160.0,4.567364471
12.75,13.0,8.0,4.0,2990.0,138.3,4.415340514
12.83,8.0,5.0,4.0,4000.0,174.0,4.022669526
5.18,2.0,0.0,0.02,1100.0,117.0,3.916015027
12.83,8.0,5.0,4.0,3260.0,177.0,5.124618527
15.24,8.0,16.0,4.0,3800.0,183.0,4.459566212
12.83,16.0,8.0,4.0,3000.0,172.0,4.729421148
10.29,5.0,2.0,4.0,2150.0,160.0,3.934957977
5.18,2.0,0.0,0.02,1200.0,88.1,3.559909073
12.7,8.0,5.0,4.0,4100.0,161.0,4.154969184
12.75,16.0,5.0,4.0,3000.0,160.0,4.612939923
5.18,2.0,0.0,0.02,1200.0,88.2,3.602504238
12.78,13.0,13.0,4.0,3090.0,160.0,5.126698333
12.7,8.0,8.0,4.0,2630.0,140.0,4.371597439
12.75,13.0,8.0,4.0,3000.0,160.0,4.460606735
12.83,16.0,8.0,4.0,3000.0,169.0,4.508769412
5.18,2.0,0.0,0.02,1000.0,160.0,3.772760938
5.28,2.0,0.0,0.02,1200.0,91.8,2.934920134
5.28,2.0,0.0,0.03,1200.0,91.8,3.285412349
5.18,2.0,0.0,0.02,1100.0,79.0,3.199896858
5.18,2.0,0.0,0.03,1100.0,79.0,3.031099417
5.18,0.3,0.0,0.02,1100.0,78.4,2.587011873
5.18,0.3,0.0,0.02,1100.0,78.6,2.935451343
10.29,5.0,1.6,4.0,1830.0,136.0,3.66586668
18.01,8.0,5.0,4.0,5300.0,318.0,4.55744945
10.34,6.7,5.0,4.0,2200.0,130.0,3.8823882
10.34,6.7,5.0,4.0,2200.0,134.0,4.118386557
12.7,10.0,0.9,4.0,2200.0,150.0,4.662872896
10.16,5.0,1.6,4.0,1430.0,129.0,3.739572568
10.16,5.0,1.6,4.0,1430.0,129.0,3.535145354
10.24,5.0,0.3,4.0,1800.0,150.0,3.883829271
5.28,2.0,0.0,0.02,1200.0,99.8,3.36729583
5.28,2.0,0.0,0.03,1200.0,100.6,3.373826185
12.7,20.0,1.2,4.0,2420.0,167.0,4.489647095
10.29,5.0,1.6,4.0,1830.0,134.0,3.835573833
10.29,5.0,1.6,4.0,1830.0,134.0,4.209902903
10.29,5.0,1.6,4.0,1830.0,134.0,3.988428337
12.7,5.0,2.0,4.0,2000.0,190.0,3.696351469
10.16,3.15,1.6,4.0,1500.0,128.7,3.309082093
10.16,3.15,1.6,4.0,1500.0,128.7,3.607940512
5.28,1.3,0.0,0.03,1830.0,89.3,3.541828511
5.18,2.0,0.0,0.02,1830.0,83.6,3.072230245
12.7,20.0,1.2,4.0,2420.0,167.0,4.759092268
10.16,5.0,1.25,4.0,1430.0,124.0,3.516904189
15.24,20.0,1.2,4.0,3400.0,209.0,4.866379938
15.24,5.0,0.3,4.0,3400.0,220.0,4.502915952
25.43,6.7,2.0,4.0,1200.0,615.0,4.978318693
7.62,5.0,0.0,0.03,1200.0,110.2,3.881357591
7.62,5.0,0.0,0.02,1010.0,100.0,3.535728275
5.28,2.0,0.0,0.03,1200.0,101.3,3.418382206
5.28,2.0,0.0,0.03,1200.0,101.0,3.292126287
5.18,5.0,0.0,0.03,1200.0,101.1,4.391976966
10.34,5.0,0.3,4.0,2000.0,159.0,4.053001599
10.29,41.0,1.2,4.0,2000.0,158.0,5.105096629
5.18,1.3,0.0,0.02,1020.0,89.6,4.035478809
5.18,5.0,0.0,0.03,1020.0,91.3,4.052654135
10.29,8.0,1.3,4.0,2000.0,139.0,4.565077092
10.29,8.0,1.3,4.0,2000.0,162.0,4.530231099
7.62,3.15,0.0,0.02,1200.0,98.2,3.532517999
5.18,2.0,0.0,0.03,1200.0,97.3,3.216071898
10.24,6.7,1.3,4.0,2000.0,128.0,4.302712828
10.16,5.0,1.25,4.0,1430.0,124.0,3.583518938
5.18,3.15,0.0,0.02,1110.0,102.0,4.167595024
7.62,2.0,0.0,0.02,1110.0,103.7,3.295095851
20.32,5.0,5.0,4.0,5200.0,356.0,4.47038086
20.32,5.0,5.0,4.0,5400.0,390.0,5.043425117
20.32,5.0,5.0,4.0,5400.0,390.0,4.451436086
12.83,16.0,16.0,4.0,3400.0,158.0,4.936701666
12.7,13.0,8.0,4.0,2525.0,138.0,4.62192897
12.83,16.0,8.0,4.0,3000.0,158.0,4.435448911
12.83,13.0,5.0,4.0,3300.0,175.0,4.831030045
12.83,13.0,5.0,4.0,3100.0,162.0,4.679163866
15.39,8.0,16.0,4.0,4065.0,210.0,5.224509349
15.34,8.0,16.0,4.0,3765.0,185.0,5.346774142
15.29,8.0,16.0,4.0,4230.0,170.0,4.615516478
16.59,8.0,16.0,4.0,4020.0,188.0,5.04613113
16.59,8.0,16.0,4.0,4000.0,190.0,4.921876937
15.29,13.0,16.0,4.0,4230.0,168.0,4.842374421
15.34,13.0,25.0,4.0,3600.0,156.0,4.858648937
16.28,13.0,25.0,4.0,3600.0,156.0,5.257859889
15.34,13.0,25.0,4.0,3600.0,156.0,4.839767887
15.32,13.0,16.0,4.0,3500.0,169.0,4.703838358
15.34,13.0,25.0,4.0,3700.0,183.0,4.783065294
15.34,13.0,25.0,4.0,3500.0,182.0,5.202797165
15.32,13.0,25.0,4.0,3500.0,169.0,4.966613742
15.29,13.0,8.0,4.0,4230.0,168.0,4.711420306
16.31,13.0,16.0,4.0,3400.0,186.0,6.143348374
16.31,13.0,16.0,4.0,3730.0,186.0,4.740400135
15.24,13.0,8.0,4.0,3410.0,155.0,4.775672166
15.29,16.0,8.0,4.0,3400.0,159.0,4.649282761
15.82,16.0,25.0,4.0,3400.0,158.0,5.127113775
15.95,13.0,20.0,4.0,3430.0,180.0,5.361902308
15.95,13.0,20.0,4.0,3450.0,175.0,5.137385412
12.88,13.0,8.0,4.0,3180.0,143.0,4.561427263
12.75,13.0,5.0,4.0,3000.0,137.0,4.174233412
12.88,13.0,8.0,4.0,3180.0,143.0,4.525477417
15.24,13.0,16.0,4.0,3200.0,152.0,4.935768059
15.24,16.0,20.0,4.0,3200.0,152.0,4.915005063
16.33,13.0,20.0,4.0,4000.0,182.0,5.016816153
15.27,13.0,20.0,4.0,3200.0,153.0,5.010501952
12.75,13.0,5.0,4.0,3000.0,137.0,4.523092075
12.83,13.0,16.0,4.0,3200.0,148.0,4.677862871
15.24,13.0,20.0,4.0,4000.0,188.0,4.790736473
12.83,13.0,20.0,4.0,3000.0,150.0,5.154331516
12.83,13.0,16.0,4.0,3200.0,153.0,5.00354354
12.75,13.0,5.0,4.0,2900.0,147.0,4.131319165
12.83,13.0,18.0,4.0,3200.0,153.0,4.64294755
15.24,16.0,18.0,4.0,4000.0,185.0,4.76319905
12.75,13.0,16.0,4.0,2900.0,147.0,4.562053895
12.83,13.0,16.0,4.0,3075.0,160.0,4.733563401
15.24,16.0,16.0,4.0,4000.0,185.0,5.315125318
12.83,16.0,16.0,4.0,3010.0,145.0,5.089754499
12.7,8.0,5.0,4.0,2630.0,136.0,4.375127893
12.83,13.0,8.0,4.0,3075.0,160.0,4.514479321
15.24,16.0,16.0,4.0,4120.0,185.0,5.356067272
12.83,13.0,16.0,4.0,2850.0,145.0,4.826391892
12.7,13.0,8.0,4.0,2500.0,134.0,4.754279609
12.83,13.0,5.0,4.0,3075.0,165.0,4.500920165
12.7,8.0,5.0,4.0,2400.0,146.0,3.989909544
12.7,8.0,5.0,4.0,2420.0,141.0,4.235120483
12.83,13.0,8.0,4.0,3070.0,155.0,4.456206033
12.7,13.0,8.0,4.0,2320.0,147.0,4.645640119
12.75,13.0,5.0,4.0,2000.0,155.0,4.139158578
12.7,8.0,5.0,4.0,2420.0,160.0,4.056988776
10.29,5.0,2.0,4.0,2000.0,135.0,4.066287964
15.24,13.0,8.0,4.0,4100.0,192.0,4.569024739
12.7,13.0,8.0,4.0,2320.0,147.0,4.917056947
10.29,8.0,2.0,4.0,2000.0,135.0,3.773450356
10.29,8.0,2.0,4.0,2000.0,135.0,4.180369342
10.16,3.15,0.3,4.0,1700.0,125.0,3.680343123
10.34,8.0,5.0,4.0,2000.0,130.0,4.37298589
10.29,8.0,5.0,4.0,2000.0,135.0,4.037597828
12.7,13.0,5.0,4.0,2420.0,130.0,4.273187855
12.75,13.0,5.0,4.0,2000.0,155.0,4.094011173
12.83,16.0,16.0,4.0,3000.0,192.0,4.877408617
12.7,13.0,5.0,4.0,2410.0,140.0,4.630545492
10.29,5.0,2.0,4.0,1900.0,128.0,4.098004523
10.34,8.0,2.0,4.0,2000.0,128.0,4.468319003
10.34,5.0,2.0,4.0,1900.0,145.0,4.252344965
10.16,3.15,0.3,4.0,1700.0,125.0,3.745496055
10.29,5.0,2.0,4.0,1900.0,132.5,3.999850716
12.7,13.0,13.0,4.0,2140.0,150.0,4.522657764
12.7,8.0,5.0,4.0,2410.0,140.0,4.69701984
12.83,13.0,5.0,4.0,3000.0,171.0,4.905200702
12.83,13.0,5.0,4.0,2800.0,170.0,4.704472387
10.29,5.0,2.0,4.0,1900.0,130.0,3.536602019
12.7,8.0,5.0,4.0,2410.0,140.0,4.357862008
12.93,13.0,13.0,4.0,3610.0,213.0,4.844738116
10.34,8.0,1.9,4.0,2000.0,110.0,4.466367783
10.16,3.15,0.3,4.0,1700.0,140.75,4.165113633
10.24,5.0,2.0,4.0,1700.0,141.5,3.704014342
7.7,12.0,8.0,4.0,800.0,165.0,4.881513214
12.7,13.0,5.0,4.0,2500.0,143.0,4.076519977
12.83,13.0,5.0,4.0,3000.0,154.85,4.622420539
12.7,13.0,5.0,4.0,4000.0,163.0,4.45225208
12.83,13.0,13.0,4.0,5000.0,182.0,4.464527856
12.7,8.0,5.0,4.0,2210.0,144.0,4.211831258
12.7,8.0,2.0,4.0,4000.0,146.7,3.871201011
12.7,13.0,5.0,4.0,4000.0,169.0,4.429267981
12.83,13.0,5.0,4.0,3000.0,163.0,4.487961985
12.83,13.0,5.0,4.0,4000.0,193.0,4.500476115
12.75,16.0,8.0,4.0,3000.0,165.0,4.282206299
12.83,13.0,5.0,4.0,3000.0,145.0,4.54584472
12.7,13.0,5.0,4.0,2200.0,133.0,4.347564581
12.78,13.0,5.0,4.0,2600.0,156.0,4.237000863
12.83,13.0,5.0,4.0,2500.0,155.0,4.35504077
12.7,8.0,2.0,4.0,2000.0,126.0,3.87245023
12.7,8.0,5.0,4.0,2800.0,138.0,4.357221516
12.7,8.0,5.0,4.0,2450.0,147.0,4.005877581
12.83,16.0,5.0,4.0,3000.0,142.0,4.538602942
12.7,8.0,5.0,4.0,4000.0,167.5,4.241902127
12.83,13.0,5.0,4.0,2700.0,151.0,4.094844437
12.7,8.0,5.0,4.0,2000.0,151.0,4.006605648
12.7,8.0,5.0,4.0,3200.0,155.0,3.848230872
12.7,13.0,5.0,4.0,2350.0,145.0,4.309993432
10.29,5.0,2.0,4.0,1600.0,151.0,3.698334613
12.83,13.0,5.0,4.0,2500.0,145.0,4.449802099
12.83,13.0,8.0,4.0,2910.0,141.0,4.421487704
12.83,8.0,2.0,4.0,2500.0,158.0,4.02123609
12.7,8.0,2.0,4.0,2000.0,135.0,4.162937354
10.29,5.0,0.3,4.0,1800.0,138.0,3.489513463
12.83,13.0,8.0,4.0,3500.0,147.0,4.583640067
12.7,8.0,5.0,4.0,2000.0,110.0,4.445353485
10.34,8.0,5.0,4.0,1980.0,135.0,4.188745238
12.7,13.0,5.0,4.0,2500.0,131.0,4.462915138
12.7,8.0,5.0,4.0,2100.0,135.0,4.383275854
15.24,8.0,2.0,4.0,2800.0,173.8,4.000583182
10.16,5.0,2.0,4.0,1500.0,117.0,3.478775516
12.83,8.0,2.0,4.0,2500.0,148.0,3.859044081
12.7,8.0,2.0,4.0,2000.0,155.0,4.263102323
10.34,20.1,1.1,4.0,2600.0,204.0,4.294424174
12.7,8.0,1.3,4.0,2000.0,115.0,3.953548752
12.7,13.0,2.0,4.0,2500.0,141.0,4.678606504
12.83,13.0,2.0,4.0,2500.0,141.0,4.583333491
10.16,3.15,0.3,4.0,1300.0,120.0,3.437207819
12.7,8.0,1.3,4.0,2500.0,135.0,3.788951008
12.7,8.0,2.0,4.0,2000.0,133.0,4.330996464
7.62,3.15,0.3,0.25,1030.0,102.0,4.309321524
10.36,12.6,2.0,4.0,2100.0,135.0,4.028916757
10.16,5.0,2.0,4.0,1400.0,125.0,3.467921014
12.7,5.0,0.3,4.0,2200.0,170.0,4.07090533
12.7,13.0,0.3,4.0,3300.0,200.0,4.695102293
10.29,8.0,0.3,4.0,2400.0,154.0,4.393584584
12.7,8.0,2.0,4.0,2000.0,150.0,4.383275854
10.16,8.0,0.3,4.0,2000.0,150.0,3.873490056
10.16,3.15,0.3,4.0,1500.0,120.0,3.513334882
10.24,8.0,1.2,4.0,2000.0,140.0,4.05161102
10.16,8.0,0.3,4.0,1700.0,132.0,3.733135545
12.78,8.0,1.2,4.0,2100.0,140.0,4.044103346
12.7,8.0,2.0,4.0,2000.0,130.0,4.337160013
12.7,5.0,0.3,4.0,2200.0,199.0,4.099332104
10.29,8.0,0.3,4.0,1800.0,134.0,4.080414657
10.29,8.0,0.3,4.0,1850.0,158.0,3.892024359
10.24,8.0,0.3,4.0,1500.0,133.0,3.925531355
10.24,5.0,0.3,4.0,1500.0,190.0,3.93808054
10.16,8.0,0.3,4.0,2500.0,134.0,3.922369297
10.16,8.0,0.3,4.0,1500.0,124.0,3.890390705
10.16,5.0,0.3,4.0,1500.0,180.0,3.65351131
7.75,3.15,0.3,4.0,2000.0,130.0,3.441058915
25.43,2.0,0.3,4.0,7000.0,612.0,4.646599996
23.04,2.0,2.0,4.0,8000.0,621.0,4.783483721
19.94,2.0,0.3,4.0,4700.0,406.0,4.439587745
20.32,5.0,0.3,4.0,6000.0,450.0,4.748837536
20.32,5.0,2.0,4.0,5300.0,450.0,4.840953518
25.43,2.0,2.0,4.0,6400.0,680.0,4.953712147
25.43,2.0,2.0,4.0,6400.0,660.0,4.940856399
17.78,2.0,0.3,4.0,4000.0,305.0,4.244056835
17.78,2.0,0.3,4.0,3200.0,305.0,4.216709677
20.32,0.3,0.3,4.0,4700.0,490.0,4.365261888
17.78,0.3,0.3,4.0,3200.0,305.0,3.947003974
17.78,0.3,0.3,4.0,3200.0,305.0,4.02820476
17.78,0.3,0.3,4.0,3000.0,326.0,4.176231722
15.24,24.0,8.0,4.0,3500.0,210.0,4.644102396
10.36,8.0,8.0,4.0,2500.0,154.0,4.033886593
10.36,8.0,5.0,4.0,2000.0,97.0,3.988613608
10.29,5.0,2.0,4.0,2500.0,138.0,4.057853454
12.7,5.0,5.0,4.0,2000.0,152.0,3.94022166
5.18,0.3,2.0,0.25,2500.0,154.0,2.93385687
10.16,0.3,0.3,4.0,2500.0,154.0,3.159550359
10.16,2.0,0.3,4.0,2500.0,154.0,3.504956616
12.7,13.0,5.0,4.0,2500.0,154.0,4.259293869
19.94,5.0,2.0,4.0,2500.0,154.0,3.941775964
5.28,2.0,0.3,0.25,2500.0,154.0,3.612808017
10.34,8.0,2.0,4.0,2500.0,151.0,3.708927149
12.7,5.0,2.0,4.0,2500.0,150.0,3.632309103
12.83,13.0,5.0,4.0,2820.0,154.0,4.200804473
10.29,5.0,2.0,4.0,2500.0,154.0,3.598133841
12.7,8.0,5.0,4.0,2500.0,154.0,3.99654796
12.7,8.0,2.0,4.0,2500.0,180.0,4.097672352
10.16,5.0,0.3,4.0,2500.0,154.0,3.740285242
12.7,13.0,5.0,4.0,2400.0,120.0,4.343025897
12.7,13.0,5.0,4.0,2500.0,158.0,4.434381865
10.16,5.0,0.3,4.0,2500.0,154.0,3.661251287
10.36,8.0,5.0,4.0,2050.0,97.7,4.45423101
12.7,8.0,2.0,4.0,2500.0,154.0,4.013134507
10.34,8.0,5.0,4.0,2500.0,119.0,3.787819402
10.34,5.0,2.0,4.0,2500.0,154.0,4.017103482
12.7,8.0,2.0,4.0,2500.0,154.0,3.809547214
12.7,8.0,2.0,4.0,2500.0,154.0,4.030339232
12.7,13.0,5.0,4.0,2500.0,154.0,4.327966358
10.16,5.0,0.3,4.0,2500.0,154.0,3.897112393
10.16,5.0,0.3,4.0,2500.0,154.0,3.684118137
12.7,5.0,0.3,4.0,2500.0,154.0,3.891820298
10.34,8.0,2.0,4.0,2500.0,154.0,4.26394668
10.29,8.0,2.0,4.0,2100.0,150.0,3.784644076
10.29,5.0,0.3,4.0,2100.0,150.0,3.656097965
10.16,3.15,0.3,4.0,2100.0,150.0,3.456947397
10.29,8.0,2.0,4.0,2100.0,150.0,3.909820582
10.34,8.0,2.0,4.0,2100.0,150.0,3.929666441
5.18,0.3,2.0,0.25,2100.0,150.0,2.033397603
10.29,5.0,2.0,4.0,2100.0,150.0,4.034063631
12.7,8.0,2.0,4.0,2100.0,150.0,4.110545942
10.34,8.0,2.0,4.0,2100.0,150.0,3.838161157
5.18,0.3,2.0,0.25,2100.0,150.0,2.323367632
10.08,3.15,0.3,0.25,2100.0,150.0,3.100542638
12.7,8.0,2.0,4.0,2100.0,150.0,4.210793375
7.67,0.3,2.0,0.25,2100.0,150.0,2.396985768
10.16,5.0,0.3,4.0,2100.0,150.0,3.774139298
12.83,16.0,8.0,4.0,2500.0,150.0,4.247065649
12.7,13.0,5.0,4.0,2100.0,150.0,4.176385273
12.7,13.0,5.0,4.0,2300.0,133.0,4.021415382
20.32,5.0,2.0,4.0,2100.0,150.0,4.196901151
10.16,5.0,0.3,4.0,2100.0,150.0,3.75490125
5.23,2.0,2.0,0.25,2100.0,150.0,3.216873822
7.75,2.0,0.3,0.25,2100.0,150.0,3.131136911
12.7,8.0,2.0,4.0,2100.0,167.0,4.044103346
10.29,5.0,2.0,4.0,2100.0,88.2,3.649098584
10.29,3.15,0.3,4.0,2100.0,150.0,3.344274234
10.29,5.0,0.3,4.0,2100.0,150.0,3.63072054
10.34,5.0,2.0,4.0,2100.0,150.0,3.864721732
10.29,8.0,2.0,4.0,2100.0,150.0,3.696103299
12.88,12.0,5.0,4.0,2100.0,220.0,4.17776617
12.7,13.0,5.0,4.0,2000.0,154.5,4.326513925
10.36,8.0,5.0,4.0,2000.0,135.0,4.511957804
12.7,5.0,0.3,4.0,2000.0,154.5,4.043577445
11.81,8.0,1.0,4.0,2000.0,154.5,4.067487108
10.29,5.0,0.3,4.0,2000.0,154.5,3.726897521
14.53,12.0,8.0,4.0,4000.0,220.0,5.320078858
12.88,13.0,8.0,4.0,4000.0,197.0,4.349503443
15.32,13.0,25.0,4.0,3500.0,168.0,4.836678654
15.32,13.0,16.0,4.0,3500.0,174.0,4.998225274
15.29,13.0,5.0,4.0,4230.0,168.0,4.335066046
