Customer ID,Tenure,Phone Service,Contract,Paper Less Billing,Payment Method,Monthly Charges,Total Charges,Churn
1098-TDVUQ,1,Yes,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No
7277-OZCGZ,22,Yes,Month-to-month,Yes,Electronic check,89.05000305,1886.25,No
1557-EMYVT,43,Yes,Two year,No,Credit card (automatic),115.0500031,4895.100098,No
2799-ARNLO,5,Yes,Month-to-month,Yes,Electronic check,69.34999847,341.6000061,No
7563-BIUPC,5,Yes,Month-to-month,Yes,Electronic check,80.59999847,415.5499878,Yes
5027-YOCXN,51,Yes,One year,No,Credit card (automatic),110.0500031,5686.399902,No
3973-SKMLN,71,Yes,Two year,Yes,Credit card (automatic),19.89999962,1355.099976,No
2321-OMBXY,38,Yes,One year,No,Credit card (automatic),80.30000305,3058.649902,Yes
2840-XANRC,24,Yes,Month-to-month,Yes,Electronic check,93.15000153,2231.050049,Yes
6745-JEFZB,35,Yes,Month-to-month,Yes,Credit card (automatic),91.5,3236.350098,No
5020-ZSTTY,54,Yes,One year,No,Bank transfer (automatic),82.44999695,4350.100098,Yes
9880-TDQAC,72,No,Two year,Yes,Electronic check,60,4264,No
8705-WZCYL,1,Yes,Month-to-month,Yes,Electronic check,44.79999924,44.79999924,No
7102-JJVTX,9,Yes,One year,No,Mailed check,48.59999847,422.2999878,No
8626-PTQGE,69,No,Two year,Yes,Bank transfer (automatic),60.04999924,4176.700195,No
4983-CLMLV,52,Yes,Month-to-month,Yes,Credit card (automatic),102.6999969,5138.100098,No
5701-YVSVF,11,Yes,Month-to-month,Yes,Electronic check,82.90000153,880.0499878,No
5804-LEPIM,2,Yes,Month-to-month,Yes,Electronic check,70.34999847,139.0500031,Yes
5697-GOMBF,28,No,Month-to-month,Yes,Electronic check,35.90000153,973.6500244,No
2739-CACDQ,17,Yes,Month-to-month,Yes,Credit card (automatic),82.65000153,1470.050049,No
9385-EHGDO,35,Yes,Two year,Yes,Mailed check,19.85000038,739.3499756,No
9498-FIMXL,8,Yes,One year,Yes,Mailed check,19.20000076,161.9499969,No
2379-GYFLQ,46,Yes,One year,Yes,Credit card (automatic),94.90000153,4422.950195,No
0122-OAHPZ,7,Yes,Month-to-month,Yes,Electronic check,73.84999847,511.25,Yes
2868-SNELZ,2,Yes,Month-to-month,No,Mailed check,80.59999847,155.8000031,Yes
4322-RCYMT,68,Yes,One year,Yes,Bank transfer (automatic),75.80000305,5293.950195,Yes
6680-NENYN,43,Yes,Two year,Yes,Electronic check,104.5999985,4759.850098,Yes
2088-IEBAU,68,Yes,Two year,Yes,Electronic check,88.15000153,6148.450195,No
7982-VCELR,36,Yes,Month-to-month,Yes,Credit card (automatic),94.80000305,3565.649902,No
1343-EHPYB,63,Yes,Month-to-month,Yes,Electronic check,103.4000015,6603,Yes
6035-BXTTY,32,Yes,Month-to-month,No,Bank transfer (automatic),54.65000153,1830.099976,No
6885-PKOAM,71,Yes,Two year,No,Credit card (automatic),85.75,6223.799805,No
7520-HQWJU,66,Yes,Month-to-month,Yes,Bank transfer (automatic),67.44999695,4508.649902,No
9639-BUJXT,63,Yes,One year,No,Mailed check,20.5,1328.150024,No
5924-SNGKP,41,Yes,One year,Yes,Credit card (automatic),20.25,865,No
0021-IKXGC,1,Yes,Month-to-month,Yes,Electronic check,72.09999847,72.09999847,No
2034-GDRCN,2,Yes,Month-to-month,Yes,Electronic check,90.40000153,168.1999969,Yes
8966-SNIZF,70,Yes,Two year,No,Bank transfer (automatic),19.45000076,1303.5,No
6243-OZGFH,23,No,Month-to-month,Yes,Electronic check,44.95000076,996.8499756,No
4654-DLAMQ,64,Yes,One year,No,Bank transfer (automatic),97,6430.899902,No
0513-RBGPE,37,Yes,Two year,Yes,Credit card (automatic),62.79999924,2278.75,No
5160-UXJED,17,Yes,One year,No,Mailed check,44.59999847,681.4000244,No
4115-NZRKS,7,Yes,Month-to-month,Yes,Electronic check,89.15000153,574.3499756,No
0219-YTZUE,4,Yes,Month-to-month,Yes,Bank transfer (automatic),84.80000305,371.8999939,Yes
0623-IIHUG,21,No,Month-to-month,Yes,Electronic check,41.90000153,840.0999756,Yes
4572-DVCGN,10,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,Yes
3351-NGXYI,16,Yes,Month-to-month,Yes,Electronic check,54.09999847,889,No
8984-EYLLL,64,Yes,Two year,Yes,Electronic check,105.25,6823.399902,No
9057-MSWCO,27,No,Month-to-month,No,Credit card (automatic),30.75,805.0999756,Yes
9833-TGFHX,42,Yes,One year,No,Electronic check,97.09999847,4016.75,No
9294-TDIPC,5,Yes,Month-to-month,No,Mailed check,20.20000076,83.75,No
5229-DTFYB,41,Yes,Two year,Yes,Bank transfer (automatic),98.80000305,3959.149902,No
0104-PPXDV,58,Yes,One year,No,Credit card (automatic),50.29999924,2878.550049,No
5176-LMJXE,47,Yes,Two year,Yes,Mailed check,20.54999924,945.7000122,No
3583-KRKMD,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.90000153,1373.050049,No
1010-DIAUQ,5,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.5499878,Yes
9069-LGEUL,23,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95000076,1406,No
7302-ZHMHP,1,Yes,Month-to-month,No,Mailed check,19.14999962,19.14999962,No
9571-EDEBV,71,Yes,One year,Yes,Credit card (automatic),98.65000153,6962.850098,No
3520-FJGCV,72,Yes,Two year,Yes,Credit card (automatic),112.5999985,8126.649902,No
6563-VRERX,33,Yes,One year,No,Mailed check,20.60000038,690.25,No
0259-GBZSH,2,Yes,Month-to-month,Yes,Electronic check,85.65000153,181.5,Yes
6122-EFVKN,24,No,Two year,No,Mailed check,35.75,830.7999878,No
2805-EDJPQ,56,Yes,One year,Yes,Credit card (automatic),99.75,5608.399902,No
6862-CQUMB,37,Yes,Month-to-month,Yes,Credit card (automatic),96.09999847,3646.800049,No
7156-MXBJE,43,Yes,One year,No,Credit card (automatic),85.09999847,3662.25,No
6158-HDPXZ,1,No,Month-to-month,No,Mailed check,25.35000038,25.35000038,No
9601-BRXPO,25,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9499969,2566.5,Yes
2863-IMQDR,61,Yes,Two year,No,Electronic check,89.65000153,5308.700195,No
5686-CMAWK,17,Yes,One year,No,Electronic check,86.75,1410.25,No
5651-CRHKQ,41,Yes,One year,Yes,Bank transfer (automatic),86.19999695,3339.050049,No
6905-NIQIN,1,Yes,Month-to-month,No,Mailed check,50.65000153,50.65000153,Yes
8204-YJCLA,72,No,Two year,Yes,Bank transfer (automatic),64.80000305,4732.350098,No
5167-ZFFMM,1,Yes,Month-to-month,Yes,Credit card (automatic),90.84999847,90.84999847,Yes
6583-SZVGP,48,Yes,Two year,Yes,Bank transfer (automatic),108.0999985,5067.450195,No
4895-TMWIR,11,Yes,Month-to-month,No,Mailed check,19.95000076,214.75,Yes
0533-BNWKF,55,Yes,Month-to-month,Yes,Electronic check,85.44999695,4874.700195,Yes
1708-PBBOA,42,No,One year,Yes,Electronic check,54.75,2348.449951,No
8782-LKFPK,44,Yes,Month-to-month,Yes,Mailed check,90.40000153,4063,No
5522-JBWMO,1,Yes,Month-to-month,No,Electronic check,44,44,No
3597-MVHJT,27,Yes,Month-to-month,Yes,Bank transfer (automatic),95.59999847,2595.25,No
9774-NRNAU,27,Yes,Month-to-month,Yes,Bank transfer (automatic),84.80000305,2309.550049,No
0224-RLWWD,2,Yes,Month-to-month,Yes,Electronic check,44.29999924,89.30000305,No
9967-ATRFS,19,Yes,Month-to-month,No,Mailed check,19.89999962,367.5499878,No
3951-NJCVI,42,Yes,Month-to-month,Yes,Electronic check,95.05000305,3944.5,No
2977-CEBSX,66,Yes,Two year,Yes,Credit card (automatic),90.05000305,5965.950195,No
0177-PXBAT,33,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9000015,3694.699951,No
6599-CEBNN,34,Yes,Month-to-month,Yes,Credit card (automatic),73.94999695,2524.449951,Yes
2519-ERQOJ,33,No,Month-to-month,Yes,Electronic check,54.59999847,1803.699951,No
5876-QMYLD,23,Yes,One year,No,Mailed check,20.04999924,415.1000061,No
2277-AXSDC,32,Yes,One year,No,Bank transfer (automatic),19.75,624.1500244,No
9442-JTWDL,11,Yes,One year,No,Credit card (automatic),20.04999924,237.6999969,No
0979-PHULV,69,Yes,Month-to-month,Yes,Credit card (automatic),99.44999695,7007.600098,Yes
3067-SVMTC,68,Yes,One year,No,Bank transfer (automatic),55.90000153,3848.800049,No
5495-GPSRW,20,Yes,Two year,Yes,Mailed check,19.70000076,419.3999939,No
7606-BPHHN,72,Yes,Two year,Yes,Credit card (automatic),19.79999924,1468.75,No
4742-DRORA,60,Yes,One year,Yes,Bank transfer (automatic),95.40000153,5812,No
0111-KLBQG,32,Yes,Month-to-month,Yes,Mailed check,93.94999695,2861.449951,No
4800-VHZKI,1,Yes,Month-to-month,Yes,Mailed check,19.89999962,19.89999962,Yes
7989-CHGTL,1,Yes,Month-to-month,Yes,Mailed check,19.60000038,19.60000038,Yes
0334-GDDSO,3,Yes,Month-to-month,Yes,Electronic check,81.34999847,233.6999969,Yes
4163-NCJAK,46,Yes,One year,Yes,Bank transfer (automatic),24.45000076,1066.150024,No
5233-AOZUF,29,Yes,Month-to-month,Yes,Electronic check,74.94999695,2149.050049,No
5973-EJGDP,51,Yes,Month-to-month,Yes,Electronic check,87.34999847,4473,No
1996-DBMUS,48,Yes,Month-to-month,Yes,Bank transfer (automatic),70.65000153,3545.050049,No
7916-VCCPB,16,Yes,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No
4686-GEFRM,70,Yes,Two year,Yes,Bank transfer (automatic),98.69999695,6858.899902,No
5249-QYHEX,40,Yes,Two year,Yes,Mailed check,24.79999924,1024.699951,No
0578-SKVMF,22,Yes,Month-to-month,No,Electronic check,83.30000305,1845.900024,Yes
5564-NEMQO,1,Yes,Month-to-month,Yes,Bank transfer (automatic),75.30000305,75.30000305,Yes
2233-FAGXV,5,Yes,Month-to-month,Yes,Mailed check,24.29999924,132.25,No
5605-IYGFG,7,Yes,Month-to-month,Yes,Bank transfer (automatic),69.84999847,515.4500122,No
7663-ZTEGJ,29,Yes,One year,No,Credit card (automatic),100.5500031,2830.449951,No
3935-TBRZZ,44,Yes,One year,No,Mailed check,25.70000076,1110.5,No
8111-BKVDS,10,No,Month-to-month,No,Bank transfer (automatic),40.70000076,449.2999878,No
2055-SIFSS,55,Yes,Month-to-month,No,Bank transfer (automatic),51.65000153,2838.550049,No
2806-MLNTI,52,Yes,One year,Yes,Bank transfer (automatic),105.0999985,5376.399902,No
8734-DKSTZ,10,Yes,Month-to-month,No,Electronic check,85.94999695,858.5999756,No
4360-PNRQB,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.59999847,1395.050049,No
6152-ONASV,68,Yes,One year,No,Bank transfer (automatic),58.25,3975.699951,No
9063-ZGTUY,61,Yes,Month-to-month,Yes,Mailed check,19.39999962,1182.550049,Yes
7781-HVGMK,72,No,Two year,Yes,Credit card (automatic),65.19999695,4784.450195,No
2181-UAESM,2,Yes,Month-to-month,No,Electronic check,53.45000076,119.5,No
2957-LOLHO,12,Yes,Month-to-month,Yes,Bank transfer (automatic),45.40000153,518.9000244,Yes
6048-NJXHX,41,Yes,Two year,Yes,Electronic check,19.75,899.4500122,No
2320-SLKMB,26,No,Month-to-month,Yes,Credit card (automatic),44.45000076,1183.800049,No
4980-URKXC,36,Yes,One year,No,Bank transfer (automatic),20.85000038,720.0499878,No
4376-KFVRS,72,Yes,Two year,Yes,Credit card (automatic),114.0500031,8468.200195,No
5886-VLQVU,35,Yes,Month-to-month,Yes,Bank transfer (automatic),89.84999847,3161.199951,No
3577-AMVUX,1,Yes,Month-to-month,No,Mailed check,55.04999924,55.04999924,No
0771-WLCLA,16,Yes,Month-to-month,Yes,Electronic check,112.9499969,1882.550049,No
5628-RKIFK,49,Yes,Month-to-month,No,Credit card (automatic),101.5500031,5070.399902,No
0206-TBWLC,54,Yes,One year,Yes,Mailed check,114.6500015,6049.5,No
2937-FTHUR,18,Yes,Month-to-month,No,Electronic check,64.80000305,1166.699951,No
1910-FMXJM,36,Yes,Month-to-month,No,Electronic check,80.40000153,2937.649902,No
7752-XUSCI,60,Yes,Month-to-month,Yes,Electronic check,105.9000015,6396.450195,Yes
4110-PFEUZ,1,Yes,Month-to-month,No,Mailed check,69.55000305,69.55000305,Yes
0732-OCQOC,52,Yes,Two year,Yes,Bank transfer (automatic),25.04999924,1270.25,No
5168-MSWXT,8,Yes,Month-to-month,Yes,Electronic check,94.75,759.5499878,No
1090-ESELR,72,Yes,Two year,No,Bank transfer (automatic),105.5,7611.549805,No
8592-PLTMQ,64,Yes,One year,No,Mailed check,24.70000076,1642.75,No
5760-WRAHC,22,Yes,Month-to-month,Yes,Mailed check,69.75,1545.400024,No
8847-GEOOQ,60,No,Month-to-month,Yes,Bank transfer (automatic),60.20000076,3582.399902,No
0256-LTHVJ,28,Yes,Month-to-month,Yes,Electronic check,81.05000305,2227.100098,Yes
4785-FCIFB,61,Yes,Two year,No,Mailed check,24.39999962,1417.900024,No
8313-NDOIA,24,Yes,Month-to-month,Yes,Electronic check,104.1500015,2494.649902,No
5149-CUZUJ,28,Yes,One year,No,Bank transfer (automatic),92.90000153,2768.350098,No
0942-KOWSM,30,Yes,Two year,No,Bank transfer (automatic),80.80000305,2369.300049,No
4237-CLSMM,2,Yes,Month-to-month,No,Mailed check,20,38,No
1452-VOQCH,1,Yes,Month-to-month,Yes,Electronic check,75.09999847,75.09999847,No
4719-UMSIY,6,Yes,Month-to-month,No,Mailed check,19.64999962,100.9000015,No
6614-VBEGU,24,Yes,Month-to-month,Yes,Bank transfer (automatic),69.44999695,1614.050049,No
0880-TKATG,4,Yes,Month-to-month,No,Electronic check,101.1500015,385.8999939,Yes
3811-VBYBZ,7,Yes,Month-to-month,Yes,Electronic check,99.80000305,673.25,Yes
1480-BKXGA,72,Yes,Two year,Yes,Bank transfer (automatic),116.0500031,8404.900391,No
2996-XAUVF,70,No,Two year,Yes,Mailed check,40.04999924,2799.75,No
9076-AXYIK,64,Yes,Two year,No,Electronic check,102.0999985,6538.450195,No
5968-XQIVE,72,Yes,One year,Yes,Electronic check,89.69999695,6588.950195,No
8896-RAZCR,44,Yes,Two year,No,Mailed check,19.89999962,868.0999756,No
4640-UHDOS,13,Yes,Month-to-month,No,Electronic check,55.95000076,734.3499756,Yes
4933-IKULF,17,Yes,One year,No,Mailed check,20.64999962,330.6000061,No
3583-EKAPL,1,Yes,Month-to-month,Yes,Electronic check,55,55,Yes
1304-BCCFO,9,Yes,Month-to-month,Yes,Mailed check,70.05000305,564.4000244,No
4104-PVRPS,24,Yes,Month-to-month,No,Mailed check,53.59999847,1315.349976,No
9399-APLBT,1,Yes,Month-to-month,Yes,Electronic check,74.69999695,74.69999695,Yes
2359-KMGLI,24,Yes,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes
3780-DDGSE,35,Yes,Month-to-month,Yes,Electronic check,76.05000305,2747.199951,No
4431-EDMIQ,7,Yes,Month-to-month,Yes,Electronic check,75.69999695,554.0499878,No
0306-JAELE,5,Yes,Month-to-month,Yes,Electronic check,96.09999847,453.3999939,Yes
6227-HWPWX,15,Yes,Month-to-month,No,Bank transfer (automatic),69,994.7999878,Yes
0486-LGCCH,11,Yes,Two year,No,Mailed check,19.64999962,225.75,No
0447-BEMNG,48,No,Month-to-month,Yes,Bank transfer (automatic),45.29999924,2145,Yes
4612-SSVHJ,20,Yes,Month-to-month,Yes,Electronic check,81.44999695,1671.599976,No
5168-MQQCA,72,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.799805,No
5949-XIKAE,8,Yes,Month-to-month,Yes,Electronic check,83.55000305,680.0499878,Yes
7971-HLVXI,72,Yes,Two year,Yes,Credit card (automatic),84.5,6130.850098,No
9094-AZPHK,15,Yes,Month-to-month,Yes,Electronic check,100.1500015,1415,No
3649-JPUGY,72,Yes,Two year,Yes,Bank transfer (automatic),88.59999847,6201.950195,No
8372-JUXUI,1,Yes,Month-to-month,Yes,Electronic check,74.34999847,74.34999847,Yes
3552-CTCYF,63,Yes,Two year,Yes,Bank transfer (automatic),104.8000031,6597.25,No
6778-YSNIH,2,Yes,Month-to-month,Yes,Electronic check,59,114.1500015,No
0388-EOPEX,2,Yes,Month-to-month,Yes,Electronic check,74.40000153,139.3999939,Yes
5756-OZRIO,61,Yes,One year,No,Bank transfer (automatic),64.05000305,3902.600098,No
6579-JPICP,1,Yes,Month-to-month,No,Mailed check,20.39999962,20.39999962,No
8205-OTCHB,22,No,One year,Yes,Bank transfer (automatic),43.75,903.5999756,Yes
4134-BSXLX,28,Yes,Month-to-month,No,Mailed check,60.90000153,1785.650024,No
0505-SPOOW,70,Yes,Two year,No,Bank transfer (automatic),19.79999924,1397.650024,No
6235-VDHOM,5,No,Month-to-month,No,Electronic check,28.45000076,131.0500031,Yes
7783-YKGDV,12,Yes,Month-to-month,Yes,Bank transfer (automatic),99.69999695,1238.449951,Yes
4374-YMUSQ,34,Yes,One year,No,Credit card (automatic),116.25,3899.050049,No
4513-CXYIX,71,Yes,Two year,Yes,Credit card (automatic),80.69999695,5676,No
3957-HHLMR,70,Yes,One year,No,Bank transfer (automatic),65.19999695,4543.149902,No
7803-XOCCZ,52,Yes,Month-to-month,Yes,Bank transfer (automatic),84.05000305,4326.799805,No
5736-YEJAX,69,Yes,Two year,Yes,Credit card (automatic),79.44999695,5502.549805,No
5609-CEBID,20,Yes,Month-to-month,Yes,Electronic check,94.09999847,1782.400024,Yes
8981-FJGLA,11,Yes,Month-to-month,Yes,Mailed check,78,851.7999878,No
7218-HKQFK,2,Yes,Month-to-month,Yes,Electronic check,94.19999695,167.5,Yes
4636-QRJKY,6,Yes,Month-to-month,Yes,Electronic check,80.5,502.8500061,Yes
1135-LMECX,1,Yes,Month-to-month,No,Mailed check,19.85000038,19.85000038,No
4332-MUOEZ,20,Yes,One year,No,Credit card (automatic),94.30000305,1818.300049,No
8535-SFUTN,61,Yes,Month-to-month,Yes,Electronic check,106.4499969,6300.149902,No
5956-VKDTT,5,Yes,Month-to-month,Yes,Electronic check,74.34999847,334.7999878,Yes
8677-HDZEE,56,Yes,Month-to-month,Yes,Bank transfer (automatic),105.4499969,5916.950195,No
2475-MROZF,30,Yes,Month-to-month,Yes,Credit card (automatic),95,2852.399902,No
9412-GHEEC,40,Yes,Month-to-month,No,Bank transfer (automatic),104.8000031,4131.950195,Yes
3482-ABPKK,28,Yes,One year,No,Mailed check,54.29999924,1546.300049,No
6705-LXORM,5,Yes,Month-to-month,No,Electronic check,70.05000305,302.6000061,No
0257-ZESQC,27,Yes,Month-to-month,Yes,Bank transfer (automatic),75.19999695,1929.349976,Yes
7531-GQHME,12,Yes,Month-to-month,No,Credit card (automatic),20.04999924,265.4500122,No
5174-ITUMV,67,Yes,One year,Yes,Electronic check,105.4000015,6989.450195,No
4109-CYRBD,29,Yes,Month-to-month,Yes,Electronic check,51.59999847,1442,No
0913-XWSCN,55,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.399902,No
6825-UYPFK,23,Yes,Month-to-month,No,Bank transfer (automatic),75.59999847,1758.599976,Yes
8397-MVTAZ,34,Yes,Month-to-month,Yes,Electronic check,100.0500031,3480,Yes
0750-EBAIU,52,Yes,One year,No,Electronic check,91.25,4738.299805,No
8606-CIQUL,72,Yes,Two year,Yes,Credit card (automatic),115.75,8399.150391,No
3571-DPYUH,58,Yes,One year,Yes,Credit card (automatic),94.69999695,5430.350098,No
7601-GNDYK,35,Yes,Two year,No,Mailed check,19.60000038,686.9500122,No
0356-OBMAC,56,Yes,Two year,Yes,Bank transfer (automatic),99.90000153,5706.299805,No
8067-NIOYM,24,Yes,Two year,Yes,Credit card (automatic),21.10000038,490.6499939,No
1403-GYAFU,70,Yes,Two year,No,Credit card (automatic),20.04999924,1360.25,No
4234-XTNEA,2,Yes,Month-to-month,Yes,Electronic check,79.94999695,174.4499969,No
1297-VQDRP,68,Yes,One year,Yes,Credit card (automatic),107.1500015,7379.799805,No
9282-IZGQK,1,Yes,Month-to-month,Yes,Electronic check,85,85,Yes
5348-CAGXB,12,Yes,Month-to-month,Yes,Electronic check,89.55000305,1021.75,No
0621-HJWXJ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55000305,5029.049805,No
5844-QVTAT,33,Yes,One year,Yes,Mailed check,58.45000076,1955.400024,No
8905-IAZPF,69,Yes,One year,Yes,Credit card (automatic),95.65000153,6744.200195,No
5394-MEITZ,60,Yes,Two year,Yes,Bank transfer (automatic),80.59999847,4946.700195,No
6859-QNXIQ,72,Yes,Two year,Yes,Bank transfer (automatic),113.0999985,8248.5,No
2782-LFZVW,11,Yes,Month-to-month,Yes,Mailed check,58.95000076,601.5999756,No
2866-IKBTM,1,Yes,Month-to-month,No,Mailed check,19.54999924,19.54999924,No
1342-JPNKI,10,Yes,Month-to-month,Yes,Bank transfer (automatic),86.05000305,834.0999756,Yes
2817-NTQDO,13,No,Month-to-month,Yes,Credit card (automatic),45.54999924,597,Yes
7129-AZJDE,34,Yes,One year,Yes,Bank transfer (automatic),78.94999695,2647.199951,No
6986-IJDHX,39,Yes,Month-to-month,Yes,Mailed check,86.30000305,3266,Yes
2560-PPCHE,65,Yes,One year,Yes,Bank transfer (automatic),105.0500031,6744.25,No
4676-MQUEA,50,Yes,One year,Yes,Bank transfer (automatic),101.9000015,5265.5,No
8138-EALND,15,Yes,Month-to-month,No,Mailed check,19.75,311.6000061,No
3580-HYCSP,72,Yes,Two year,Yes,Bank transfer (automatic),110.3000031,7966.899902,No
1352-HNSAW,72,Yes,Two year,Yes,Bank transfer (automatic),115.5999985,8220.400391,No
2075-PUEPR,55,Yes,Two year,No,Bank transfer (automatic),19.35000038,1153.25,No
1982-FEBTD,23,Yes,Two year,Yes,Credit card (automatic),25.60000038,514.75,No
5301-GAUUY,32,Yes,Month-to-month,Yes,Bank transfer (automatic),80.34999847,2596.149902,Yes
5791-KAJFD,56,Yes,One year,Yes,Bank transfer (automatic),68.75,3808,No
2654-VBVPB,1,Yes,Month-to-month,No,Bank transfer (automatic),19.89999962,19.89999962,No
1154-HYWWO,38,Yes,One year,No,Mailed check,70.59999847,2708.199951,No
2501-XWWTZ,11,Yes,Month-to-month,No,Electronic check,70.19999695,760.0499878,No
3716-UVSPD,1,Yes,Month-to-month,Yes,Electronic check,49.29999924,49.29999924,No
6815-ABQFQ,56,Yes,One year,Yes,Electronic check,107.25,6033.299805,No
7343-EOBEU,3,Yes,Month-to-month,Yes,Mailed check,23.60000038,89.05000305,No
3701-SFMUH,7,Yes,Month-to-month,No,Credit card (automatic),69.69999695,516.1500244,No
6103-LIANB,59,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,No
7319-VENRZ,7,Yes,Month-to-month,No,Bank transfer (automatic),64.30000305,445.9500122,No
5846-NEQVZ,71,Yes,Two year,Yes,Credit card (automatic),70.84999847,4973.399902,No
6967-QIQRV,15,Yes,One year,No,Electronic check,101.9000015,1667.25,No
5781-RFZRP,71,Yes,Two year,No,Credit card (automatic),73.5,5357.75,No
0939-YAPAF,35,Yes,Month-to-month,Yes,Electronic check,100.25,3527.600098,Yes
0308-IVGOK,11,No,One year,Yes,Credit card (automatic),40.40000153,422.6000061,No
7293-LSCDV,60,Yes,Two year,Yes,Credit card (automatic),19.25,1103.25,No
7025-WCBNE,47,Yes,Two year,No,Bank transfer (automatic),59.59999847,2754,No
5756-JYOJT,11,Yes,One year,No,Credit card (automatic),64.90000153,697.25,No
4710-FDUIZ,56,Yes,One year,No,Credit card (automatic),100.3000031,5614.450195,Yes
6030-REHUX,28,Yes,Month-to-month,Yes,Electronic check,110.8499985,3204.399902,No
9548-LIGTA,61,Yes,Two year,Yes,Mailed check,81.05000305,4747.649902,No
5150-LJNSR,31,Yes,One year,No,Bank transfer (automatic),98.05000305,3082.100098,No
