Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Location Type,Incident Address
32299534,12/30/2015 10:48:03 AM,12/30/2015 08:36:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1362 PROSPECT PLACE
32299506,12/30/2015 10:20:41 AM,12/30/2015 12:54:08 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32301339,12/30/2015 10:12:37 AM,12/30/2015 12:30:19 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32302319,12/30/2015 10:09:50 AM,12/30/2015 12:01:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,93 NORWALK AVENUE
32300495,12/30/2015 10:05:56 AM,12/30/2015 11:58:55 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32301377,12/30/2015 10:02:17 AM,12/30/2015 11:41:10 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,568 74 STREET
32298601,12/30/2015 09:58:23 AM,12/30/2015 03:12:15 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5550 NETHERLAND AVENUE
32301378,12/30/2015 09:44:15 AM,12/30/2015 11:41:13 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,217-04 99 AVENUE
32298584,12/30/2015 09:40:08 AM,12/30/2015 09:53:32 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32303420,12/30/2015 09:39:27 AM,12/31/2015 10:42:24 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3025 RADCLIFF AVENUE
32301284,12/30/2015 09:37:31 AM,12/30/2015 12:29:06 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1730 MULFORD AVENUE
32304171,12/30/2015 09:25:42 AM,12/30/2015 01:31:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32298582,12/30/2015 09:18:51 AM,12/30/2015 11:08:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,71 ELTINGVILLE BOULEVARD
32303184,12/30/2015 09:12:04 AM,12/30/2015 12:24:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3176 GIEGERICH PLACE
32302450,12/30/2015 08:54:24 AM,12/31/2015 12:03:45 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,ALTON PLACE
32301462,12/30/2015 08:48:37 AM,12/30/2015 08:35:10 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,98-17 197 STREET
32297644,12/30/2015 08:47:12 AM,12/30/2015 08:55:16 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2185 COYLE STREET
32298583,12/30/2015 08:35:43 AM,12/30/2015 10:42:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101 BUTLER STREET
32304292,12/30/2015 08:11:20 AM,12/31/2015 01:00:29 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,63-33 74 STREET
32301283,12/30/2015 08:03:18 AM,12/30/2015 06:17:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,525 MONROE STREET
32299376,12/30/2015 07:50:27 AM,12/30/2015 12:49:49 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,19 GADSEN PLACE
32303260,12/30/2015 07:50:24 AM,12/30/2015 12:07:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,80-74 188 STREET
32304121,12/30/2015 06:40:42 AM,12/30/2015 08:04:53 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,89-00 170 STREET
32295179,12/30/2015 12:44:13 AM,12/30/2015 01:18:48 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,731 CALHOUN AVENUE
32291516,12/30/2015 12:12:32 AM,12/30/2015 01:34:41 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,700 AVENUE C
32297105,12/29/2015 11:21:06 PM,12/30/2015 04:20:06 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
32296652,12/29/2015 11:16:10 PM,12/30/2015 12:47:43 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2414 65 STREET
32294574,12/29/2015 10:50:23 PM,12/29/2015 11:09:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2402 63 STREET
32294519,12/29/2015 10:44:50 PM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,127 STREET
32294427,12/29/2015 10:23:32 PM,12/30/2015 04:38:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32296761,12/29/2015 10:03:52 PM,12/29/2015 11:24:12 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,92 HUSSON STREET
32293675,12/29/2015 09:01:55 PM,12/29/2015 10:04:30 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1702 EAST 27 STREET
32291243,12/29/2015 08:35:44 PM,12/31/2015 10:41:12 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,PALMER AVENUE
32296213,12/29/2015 08:04:43 PM,12/30/2015 12:14:33 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32292080,12/29/2015 08:02:26 PM,12/29/2015 09:35:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-39 184 STREET
32296487,12/29/2015 07:09:13 PM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5201-5299 68TH ST
32297138,12/29/2015 06:49:53 PM,12/29/2015 09:44:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,370 DELAWARE AVENUE
32297196,12/29/2015 06:42:34 PM,12/30/2015 08:41:54 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,159-32 92 STREET
32291018,12/29/2015 06:33:18 PM,12/30/2015 04:13:21 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1545 HAIGHT AVENUE
32290538,12/29/2015 06:13:01 PM,12/29/2015 11:19:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,68-23 DOUGLASTON PARKWAY
32296070,12/29/2015 05:58:22 PM,12/29/2015 07:59:51 PM,NYPD,New York City Police Department,Traffic,Highway,
32295250,12/29/2015 05:26:30 PM,12/29/2015 07:49:14 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32289855,12/29/2015 05:05:23 PM,12/30/2015 08:40:51 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,105-12 88 STREET
32292065,12/29/2015 04:54:02 PM,12/30/2015 02:37:16 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,517 BROADWAY
32292418,12/29/2015 04:52:20 PM,12/29/2015 11:05:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,50 AVENUE
32297051,12/29/2015 04:42:22 PM,12/29/2015 11:26:23 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,92 AVENUE
32293431,12/29/2015 04:33:37 PM,12/29/2015 06:18:51 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,278 BLAIR AVENUE
32290665,12/29/2015 04:33:16 PM,12/29/2015 07:44:59 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32293076,12/29/2015 04:27:03 PM,12/29/2015 11:17:50 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,383 GRAND AVENUE
32296478,12/29/2015 04:22:21 PM,12/31/2015 10:11:52 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3726 ROMBOUTS AVENUE
32295170,12/29/2015 04:16:30 PM,12/30/2015 08:40:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,133-01 86 STREET
32297489,12/29/2015 04:08:38 PM,12/29/2015 06:18:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,274 DAVIS AVENUE
32296678,12/29/2015 04:02:38 PM,12/29/2015 04:30:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,18 GRAVESEND NECK ROAD
32295523,12/29/2015 03:50:41 PM,12/30/2015 12:19:58 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,60-83 60 DRIVE
32294542,12/29/2015 03:47:44 PM,12/29/2015 06:26:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,74-30 260 STREET
32295465,12/29/2015 03:46:01 PM,12/29/2015 08:37:54 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,7609 20 AVENUE
32296238,12/29/2015 03:39:57 PM,12/29/2015 04:37:11 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
32297496,12/29/2015 03:31:34 PM,12/29/2015 04:30:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2627 EAST 22 STREET
32294289,12/29/2015 02:57:53 PM,12/29/2015 05:12:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 119 STREET
32291304,12/29/2015 02:53:11 PM,12/29/2015 04:37:12 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,901 6 AVENUE
32295154,12/29/2015 02:47:51 PM,12/29/2015 11:05:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,46-21 54 ROAD
32291459,12/29/2015 02:44:52 PM,12/29/2015 06:08:18 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
32292410,12/29/2015 02:43:56 PM,12/29/2015 03:09:05 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32292406,12/29/2015 02:43:22 PM,12/29/2015 03:22:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,444 WEST 22 STREET
32293219,12/29/2015 02:18:53 PM,12/29/2015 11:43:30 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,599 HOLLYWOOD AVENUE
32291255,12/29/2015 02:15:04 PM,12/29/2015 02:42:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2627 EAST 22 STREET
32295158,12/29/2015 01:39:23 PM,12/30/2015 08:40:45 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,135-49 LEFFERTS BOULEVARD
32296176,12/29/2015 01:33:48 PM,12/29/2015 02:34:35 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32295982,12/29/2015 01:30:41 PM,12/30/2015 05:02:11 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32293519,12/29/2015 01:27:21 PM,12/29/2015 09:29:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1825 NEREID AVENUE
32292488,12/29/2015 01:26:01 PM,12/30/2015 12:21:05 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,58-30 FRESH POND ROAD
32292632,12/29/2015 01:25:30 PM,12/29/2015 06:18:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4207 EAST TREMONT AVENUE
32292463,12/29/2015 01:24:39 PM,12/31/2015 07:35:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,146-36 176 STREET
32293581,12/29/2015 01:22:48 PM,12/29/2015 02:21:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,110 LUDWIG LANE
32289853,12/29/2015 01:16:41 PM,12/29/2015 03:45:06 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,242 CANAL STREET
32297228,12/29/2015 01:16:20 PM,12/29/2015 08:35:49 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2948 WICKHAM AVENUE
32295620,12/29/2015 01:15:42 PM,12/29/2015 09:26:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32291511,12/29/2015 01:08:24 PM,12/29/2015 11:31:48 PM,NYPD,New York City Police Department,Vending,Store/Commercial,2216 BROADWAY
32291026,12/29/2015 12:56:33 PM,12/29/2015 01:02:34 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,568 74 STREET
32291228,12/29/2015 12:50:12 PM,12/31/2015 11:07:38 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32295030,12/29/2015 12:50:02 PM,12/29/2015 04:04:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32289848,12/29/2015 12:31:20 PM,12/29/2015 03:12:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,97-07 100 STREET
32295153,12/29/2015 12:27:16 PM,12/29/2015 12:39:12 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,831 CLEVELAND STREET
32290768,12/29/2015 12:19:18 PM,12/29/2015 05:25:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,137-27 161 STREET
32292678,12/29/2015 11:56:24 AM,12/29/2015 05:51:21 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,17 LOUISIANA AVENUE
32291574,12/29/2015 11:45:25 AM,12/29/2015 12:28:53 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32292545,12/29/2015 11:43:47 AM,12/29/2015 03:36:07 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1018 EAST 40 STREET
32292957,12/29/2015 11:27:42 AM,12/29/2015 08:38:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2024 78 STREET
32290357,12/29/2015 11:22:43 AM,12/29/2015 11:58:27 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,1880 CARTER AVENUE
32292956,12/29/2015 11:14:22 AM,12/29/2015 10:22:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,BRISTOL STREET
32297438,12/29/2015 10:51:46 AM,12/29/2015 05:24:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,662 FLATBUSH AVENUE
32296476,12/29/2015 10:31:58 AM,12/29/2015 01:20:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5 REEVE PLACE
32296468,12/29/2015 10:31:50 AM,12/29/2015 12:59:17 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32293499,12/29/2015 10:31:39 AM,12/29/2015 03:07:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,84-12 105 STREET
32292613,12/29/2015 10:22:00 AM,12/29/2015 02:02:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32290301,12/29/2015 10:03:38 AM,12/29/2015 12:55:58 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32296591,12/29/2015 10:00:18 AM,12/29/2015 12:55:56 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32290730,12/29/2015 09:57:16 AM,12/29/2015 11:11:53 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5619 BEVERLEY ROAD
32293638,12/29/2015 09:55:17 AM,12/29/2015 07:16:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32296590,12/29/2015 09:53:26 AM,12/29/2015 12:54:48 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32289767,12/29/2015 09:50:45 AM,12/29/2015 05:24:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,166 RUTLAND ROAD
32289766,12/29/2015 09:49:40 AM,12/30/2015 12:14:32 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32293994,12/29/2015 09:42:11 AM,12/29/2015 07:44:58 PM,NYPD,New York City Police Department,Vending,Residential Building/House,16 BRIGHTON 1 ROAD
32290493,12/29/2015 09:35:49 AM,12/29/2015 03:07:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32294446,12/29/2015 09:28:57 AM,12/29/2015 12:32:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32293258,12/29/2015 09:20:04 AM,12/29/2015 09:49:27 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32291495,12/29/2015 09:17:35 AM,12/29/2015 07:11:34 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,309 WEST 49 STREET
32292612,12/29/2015 09:09:48 AM,12/29/2015 07:17:56 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,BANNER AVENUE
32296793,12/29/2015 09:04:55 AM,12/29/2015 04:02:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1279 EAST 92 STREET
32293627,12/29/2015 08:18:48 AM,12/29/2015 10:40:21 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32296395,12/29/2015 08:18:47 AM,12/29/2015 10:23:17 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,744 COMMONWEALTH AVENUE
32293486,12/29/2015 07:17:13 AM,12/29/2015 10:31:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,607 TOMPKINS AVENUE
32283157,12/28/2015 11:17:00 PM,12/29/2015 01:52:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,636 BANNER AVENUE
32287808,12/28/2015 11:11:13 PM,12/29/2015 01:51:24 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32284988,12/28/2015 10:24:07 PM,12/28/2015 11:22:00 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,260 DEMOREST AVENUE
32283634,12/28/2015 09:52:26 PM,12/28/2015 10:48:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,572 BARBEY STREET
32283298,12/28/2015 09:16:02 PM,12/28/2015 09:52:49 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5001 AVENUE M
32286845,12/28/2015 08:39:54 PM,12/29/2015 07:30:16 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2028 EAST 56 STREET
32285633,12/28/2015 08:37:36 PM,12/29/2015 08:17:35 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1603 EAST 27 STREET
32288939,12/28/2015 07:40:25 PM,12/28/2015 08:03:21 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
32284272,12/28/2015 07:37:06 PM,12/28/2015 11:07:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1756 53 STREET
32288608,12/28/2015 07:36:26 PM,12/28/2015 09:01:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1221 EAST 56 STREET
32282582,12/28/2015 07:19:26 PM,12/29/2015 01:24:07 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 239 STREET
32285803,12/28/2015 07:11:57 PM,12/28/2015 08:38:03 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,40-24 COLLEGE POINT BOULEVARD
32282584,12/28/2015 06:44:37 PM,12/28/2015 11:18:43 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2627 EAST 22 STREET
32284575,12/28/2015 06:43:40 PM,12/28/2015 11:18:45 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,69-01 ROOSEVELT AVENUE
32286037,12/28/2015 06:31:40 PM,12/28/2015 08:04:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2020 EAST 64 STREET
32286023,12/28/2015 06:29:16 PM,12/29/2015 03:24:46 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2832 CODDINGTON AVENUE
32282801,12/28/2015 06:06:23 PM,12/29/2015 07:45:23 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,105-10 135 STREET
32287633,12/28/2015 06:04:51 PM,12/28/2015 06:15:07 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,18-28 120 STREET
32284273,12/28/2015 05:31:47 PM,12/29/2015 07:54:56 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,100 STREET
32287350,12/28/2015 04:50:54 PM,12/28/2015 11:19:50 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2510 AVENUE P
32285871,12/28/2015 04:42:58 PM,12/28/2015 06:42:54 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
32288245,12/28/2015 04:29:47 PM,12/29/2015 01:53:38 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,115-115 228 STREET
32284618,12/28/2015 04:26:02 PM,12/29/2015 08:18:41 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2627 EAST 22 STREET
32287754,12/28/2015 04:14:54 PM,12/28/2015 09:34:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,150 HOLLY AVENUE
32284784,12/28/2015 03:52:15 PM,12/28/2015 10:48:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32283671,12/28/2015 03:41:16 PM,12/28/2015 05:41:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1235 EAST 37 STREET
32287787,12/28/2015 03:20:54 PM,12/28/2015 04:11:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,150-11 BARCLAY AVENUE
32289599,12/28/2015 03:18:08 PM,12/29/2015 07:56:01 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,76 STREET
32288865,12/28/2015 03:05:41 PM,12/29/2015 07:47:36 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,103-26 105 STREET
32287895,12/28/2015 02:51:55 PM,12/28/2015 04:35:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,194-08 116 AVENUE
32285630,12/28/2015 02:47:24 PM,12/29/2015 05:54:14 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2402 63 STREET
32281785,12/28/2015 02:36:59 PM,12/28/2015 05:54:01 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,150-20 LIBERTY AVENUE
32288784,12/28/2015 02:34:53 PM,12/28/2015 04:15:31 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,302 EAST 88 STREET
32288786,12/28/2015 02:34:49 PM,12/28/2015 05:42:27 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
32285859,12/28/2015 02:29:57 PM,12/28/2015 05:30:45 PM,NYPD,New York City Police Department,Vending,Park/Playground,116-20 LIBERTY AVENUE
32282834,12/28/2015 02:05:17 PM,12/29/2015 03:24:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2825 CROSS BRONX EXPRESSWAY
32282646,12/28/2015 02:04:57 PM,12/28/2015 08:57:08 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,253-09 149 DRIVE
